"estado","cidade","lat","lon"
BA,Brotas de Macaúbas,-16.742705700000002,-46.589671
BA,Brumado,-13.5843504,-42.00436765
BA,Bucuituba (Boquira),-12.7959196,-42.7857583
BA,Buerarema,-14.9849693,-39.30095645
BA,Buracica (Teodoro Sampaio),-12.242839,-38.6320086
BA,Buranhém (Guaratinga),-14.771998250000001,-39.1716146
BA,Buril (Crisópolis),-11.50885705,-38.169461999999996
BA,Buris de Abrantes (Camaçari),-12.6971776,-38.3331983
BA,Buritirama,-10.718245750000001,-43.6322154
BA,Caatiba,-14.9677042,-40.3496894
BA,Cabaceiras do Paraguaçu,-12.5630643,-39.22781555
BA,Cabeceira do Jibóia (Vitória da Conquista),-14.8700188,-40.858556
BA,Cabrália (Piatã),-13.00260805,-41.80866805
BA,Cabôto (Candeias),-12.6716806,-38.54510155
BA,Cacha Pregos (Vera Cruz),-13.07213115,-38.7546257
BA,Cachoeira,-12.77499705,-38.61385955
BA,Cachoeira do Mato (Teixeira de Freitas),-17.5400307,-39.7421813
BA,Caculé,-14.597053633333333,-41.16461616666666
BA,Caetanos,-13.654222149999999,-39.71988235
BA,Caetité,-12.918254975,-41.989124974999996
BA,Caeté-Açu (Palmeiras),-12.537313,-41.56856425
BA,Cafarnaum,-11.692567466666668,-41.46876783333334
BA,Caimbé (Euclides da Cunha),-10.5077446,-39.014237449999996
BA,Cairu,-13.457673433333333,-38.9754342
BA,Caiubi (Itapebi),-15.3803763,-39.4075993
BA,Caiçara (Vitória da Conquista),-14.8619237,-40.8445346
BA,Cajuí (Sento Sé),-9.7417977,-41.8789341
BA,Caldas do Jorro (Tucano),-10.9957518,-38.7915314
BA,Caldeiras (Caetité),-14.0648657,-42.4858867
BA,Caldeirão (Uauá),-9.8336727,-39.4797527
BA,Caldeirão Grande,-13.8727292,-42.0261705
BA,Camacan,-17.350776475,-41.093676025
BA,Camamu,-13.944203366666665,-39.10621183333333
BA,Camassandi (Jaguaripe),-13.1054259,-38.9329902
BA,Camaçari,-12.782983196610168,-38.40731570244817
BA,Camirim (Morro do Chapéu),-11.5824509,-41.1200028
BA,Campinhos (Santo Amaro),-12.5465375,-38.7110678
BA,Campo Alegre de Lourdes,-9.51766385,-43.010310200000006
BA,Campo Formoso,-11.3786350125,-40.311928
BA,Campo Formoso (Presidente Dutra),-11.29860415,-42.00310955
BA,Camurugi (Taperoá),-13.2464601,-38.842255800000004
BA,Cana Brava (Malhada),-14.2539611,-43.599128
BA,Canabravinha (Paramirim),-13.52185115,-42.22437635
BA,Canarana,-12.956968900000001,-48.7282883
BA,Canatiba (Macaúbas),-13.1567915,-42.8146765
BA,Canavieiras,-14.93822355,-40.304706949999996
BA,Canché (Jeremoabo),-9.973006949999998,-38.628952749999996
BA,Candeal,-11.83825675,-39.1573245
BA,Candiba,-14.40772275,-42.85504365
BA,Canoão (Ibititá),-12.915202,-40.4870193
BA,Cansanção,-10.667586100000001,-39.4963762
BA,Canto do Sol (Camaçari),-12.6971776,-38.3331983
BA,Canudos,-9.98691745,-39.047840199999996
BA,Canudos (Mulungu do Morro),-11.9772774,-41.5612423
BA,Capela do Alto Alegre,-11.668985450000001,-39.83705235
BA,Capim Grosso,-11.380113,-40.009046749999996
BA,Capão (Laje),-14.0255522,-40.1075783
BA,Caraguataí (Jussiape),-13.45009985,-41.641999850000005
BA,Caraibuna (Contendas do Sincorá),-12.5870219,-40.021712949999994
BA,Caraiva (Porto Seguro),-19.67372105,-41.119476649999996
BA,Caravelas,-17.7070013,-39.43663805
BA,Caraíbas,-14.6679821,-41.2907928
BA,Caraíbas (Paramirim),-14.92363255,-45.61652695
BA,Caraípe (São Felipe),-12.8054081,-39.0919087
BA,Cardeal da Silva,-11.99679905,-37.95317215
BA,Carinhanha,-14.3022817,-43.76819175
BA,Caripare (Riachão das Neves),-11.5527175,-45.2243578
BA,Carnaíba do Sertão (Juazeiro),-16.6741569,-43.418525149999994
BA,Caroba (Candeias),-13.7630946,-39.6856944
BA,Carrapichel (Senhor do Bonfim),-10.42775035,-40.18334625
BA,Casa Nova,-9.175788533333334,-40.97554223333333
BA,Castelo Novo (Ilhéus),-14.803125000000001,-39.035889100000006
BA,Castro Alves,-12.764858600000002,-39.427408333333325
BA,Catinga do Moura (Jacobina),-11.13817015,-40.47436855
BA,Catingal (Manoel Vitorino),-12.726551350000001,-41.03664325
BA,Catolezinho (Itambé),-14.743301500000001,-46.274591900000004
BA,Catolândia,-12.30327635,-44.7995741
BA,Catolés (Abaíra),-10.954588399999999,-40.49379895
BA,Catu,-12.324126760000002,-38.392525580000004
BA,Catu de Abrantes (Camaçari),-12.6971776,-38.3331983
BA,Caturama,-13.27782685,-42.283682
BA,Cavunge (Ipecaetá),-12.6217534,-38.9013319
BA,Caém,-11.1284059,-40.392424500000004
BA,Central,-11.136219650000001,-42.112038049999995
BA,Ceraima (Guanambi),-14.2381226,-42.761175249999994
BA,Cercadinho (Vitória da Conquista),-14.8700188,-40.858556
BA,Chorrochó,-9.08281294,-39.07720918
BA,Cinco Rios (São Sebastião do Passé),-12.55452755,-38.55210695
BA,Cipó,-11.11996475,-38.511598
BA,Coaraci,-18.779835050000003,-41.40161195
BA,Cocos,-14.18048825,-44.53423265
BA,Colônia (Eunápolis),-16.3719941,-39.5825118
BA,Colônia do Formoso (Coribe),-12.9924081,-41.638844500000005
BA,Comércio (Conceição do Almeida),-12.84918625,-39.26738245
BA,Conceição da Feira,-12.505032833333333,-39.0028535
BA,Conceição do Almeida,-12.8891538,-39.2583293
BA,Conceição do Coité,-11.561218175,-39.281369749999996
BA,Conceição do Jacuípe,-12.357322850000001,-38.7757608
BA,Conde,-11.488175824999999,-37.329321362499996
BA,Condeúba,-14.9010018,-42.0033339
BA,Contendas do Sincorá,-18.3721402,-42.130815999999996
BA,Copixaba (Xique-Xique),-16.8640263,-42.9497226
BA,Coqueiros (Maragogipe),-12.806007099999999,-38.9212637
BA,Coquinhos (Anagé),-14.616073,-41.1368842
BA,Coração de Maria,-12.203328866666666,-38.772346533333334
BA,Cordeiros,-13.7379554,-40.52713545
BA,Coribe,-13.7965309,-44.3878005
BA,Coronel João Sá,-10.28025735,-37.93062845
BA,Correntina,-13.3740344,-44.58691236666667
BA,Corta Mão (Amargosa),-13.031039700000001,-39.60272485
BA,Cotegipe,-11.83732135,-44.2925322
BA,Coutos (Ilhéus),-14.7935051,-39.0463797
BA,Cravolândia,-13.39617685,-39.8048663
BA,Cristalândia (Brumado),-12.42079825,-43.435319899999996
BA,Cristópolis,-12.204047249999999,-44.3509116
BA,Crisópolis,-11.5142041,-38.1490028
BA,Crussaí (Castro Alves),-12.818611650000001,-39.38760105
BA,Cruz das Almas,-12.6739707,-39.102518
BA,Cumuruxatiba (Prado),-17.22439995,-39.2048145
BA,Cunhangi (Jaguaripe),-13.10031575,-39.00626905
BA,Curaçá,-8.990551700000001,-39.9069664
BA,Curral Falso (Ribeira do Pombal),-10.8365146,-38.5439246
BA,Cândido Sales,-15.3041314,-41.2406872
BA,Cícero Dantas,-13.204713825,-39.8165788
BA,Dantelândia (Vitória da Conquista),-13.72083085,-41.2726309
BA,Delfino (Campo Formoso),-10.1914246,-40.7969149
BA,Descoberto (Coribe),-13.7977738,-44.388492600000006
BA,Dias Coelho (Morro do Chapéu),-13.19052305,-40.07666565
BA,Dias DÁvila,-13.142798766666667,-39.42295576666667
BA,Diógenes Sampaio (Amargosa),-12.8048222,-40.651571450000006
BA,Dom Basílio,-14.33378565,-40.3747776
BA,Dom Macedo Costa,-12.905774300000001,-39.192622549999996
BA,Dona Maria (Olindina),-11.3618473,-38.3292229
BA,Duas Barras do Morro (Morro do Chapéu),-11.386079500000001,-40.694019
BA,Dário Meira,-13.233672959999998,-40.33014086000001
BA,Elísio Medrado,-12.948577400000001,-39.536157
BA,Encruzilhada,-15.53229725,-40.90879015
BA,Engenheiro França (Ubaíra),-13.270441949999999,-39.6601586
BA,Engenheiro Pontes (Laje),-18.36309995,-42.98775155
BA,Entre Rios,-17.492863325000002,-42.516905212500006
BA,Esplanada,-12.1764597,-38.10122266666667
BA,Espraiado (Palmas de Monte Alto),-14.20829685,-43.2078231
BA,Euclides da Cunha,-10.5078101,-39.014423449999995
BA,Eunapolis,-16.3498837,-39.575876
BA,Eunápolis,-15.400172429686007,-39.38848691284485
BA,Feira da Mata,-14.098251166666666,-44.219591933333334
BA,Feira de Santana,-12.35349395744237,-39.12087356987755
BA,Filadélfia,-12.547031425,-43.9730741
BA,Filanésia (Apuarema),-13.8286397,-39.7446454
BA,Firmino Alves,-14.293838166666667,-39.7019253
BA,Floresta Azul,-14.86909405,-39.674943549999995
BA,Florestal (Jequié),-13.219398600000002,-40.89225175
BA,Formosa do Rio Preto,-11.04067985,-45.192480149999994
BA,França (Piritiba),-11.7296208,-40.5549865
BA,Fátima,-13.588169825,-44.1541581
BA,Gabiarra (Eunápolis),-16.3719941,-39.5825118
BA,Galeão (Cairu),-13.510069,-38.9668067
BA,Gamboa (Cairu),-13.510069,-38.9668067
BA,Gameleira da Lapa (Sítio do Mato),-12.842403,-43.4452148
BA,Gameleira do Assuruá (Gentio do Ouro),-11.3903216,-42.6293446
BA,Gandu,-13.74226595,-39.4843252
BA,Gavião,-11.49456625,-39.753834600000005
BA,Gentio do Ouro,-11.410241450000001,-42.56752865
BA,Geolândia (Cabaceiras do Paraguaçu),-12.5603996,-39.179800900000004
BA,Glória,-9.34206905,-38.254574149999996
BA,Gongogi,-13.45262275,-40.58399675
BA,Governador João Durval Carneiro (Feira de Santana),-12.2427835,-38.96053605
BA,Governador Mangabeira,-12.4160891,-38.997286450000004
BA,Guagirus (Camaçari),-12.6971776,-38.3331983
BA,Guajeru,-14.5759697,-41.988266949999996
BA,Guanambi,-13.807888133333334,-41.35763963333333
BA,Guapira (Maragogipe),-12.8346509,-38.9250517
BA,Guarajuba (Camaçari),-12.6971776,-38.3331983
BA,Guaratinga,-16.537878375000002,-39.90446575
BA,Guaí (Maragogipe),-12.8346509,-38.9250517
BA,Guerém (Valença),-12.95391295,-38.902689699999996
BA,Guiné (Mucugê),-13.0088285,-41.3711799
BA,Guirapa (Pindaí),-13.687542650000001,-40.51089245
BA,Gurupá Mirim (Potiraguá),-15.5944337,-39.8753747
BA,Heliópolis,-11.66274,-39.98756405
BA,Helvecia (Nova Viçosa),-17.9008722,-39.3716445
BA,Hidrolândia (Uibaí),-11.337574,-41.98925745
BA,Humildes (Feira de Santana),-12.25709945,-38.96723565
BA,Iaçu,-12.7673662,-40.2085943
BA,Ibatui (Entre Rios),-11.916355750000001,-38.126803300000006
BA,Ibiajara (Rio do Pires),-13.156849600000001,-42.2049497
BA,Ibiapora (Mundo Novo),-11.951896300000001,-40.655287349999995
BA,Ibiassucê,-14.2634386,-42.26680535
BA,Ibiaçu (Maraú),-14.1266552,-39.06657625
BA,Ibicaraí,-14.860090933333334,-39.590238
BA,Ibicoara,-13.368394866666668,-41.31838033333333
BA,Ibicuí,-13.82702835,-39.89814881666666
BA,Ibipeba,-8.059717766666667,-44.722659666666665
BA,Ibipetum (Ipupiara),-11.80913215,-42.625404399999994
BA,Ibipitanga,-12.863963,-42.42075785
BA,Ibiquera,-12.6501784,-40.9333683
BA,Ibiraba (Barra),-11.89623735,-40.73111335
BA,Ibirajá (Itanhém),-17.117253050000002,-40.3580572
BA,Ibiranhém (Mucuri),-18.0825261,-39.8909124
BA,Ibirapitanga,-13.845681116666668,-41.88090598333333
BA,Ibirapuã,-17.7357875,-40.0222864
BA,Ibirataia,-17.2126056,-40.708128800000004
BA,Ibitiara,-12.65028545,-42.21818055
BA,Ibitiguira (Planaltino),-11.717032549999999,-40.231383
BA,Ibitira (Rio do Antônio),-14.255851400000001,-42.0760951
BA,Ibititá,-11.653030999999999,-41.90490646666667
BA,Ibitunane (Gentio do Ouro),-11.47685215,-42.68641875
BA,Ibitupa (Ibicuí),-18.827963,-41.561034899999996
BA,Ibotirama,-12.072731650000001,-43.215451849999994
BA,Ibó (Abaré),-8.8822495,-39.4035876
BA,Ichu,-12.3266556,-38.76413735
BA,Icó (Morro do Chapéu),-11.565490449999999,-40.98029515
BA,Igaporã,-13.417448,-40.5768802
BA,Igarité (Barra),-11.3516671,-43.264301200000006
BA,Igará (Senhor do Bonfim),-10.42799595,-40.143618000000004
BA,Igatu (Andaraí),-17.8656498,-42.28937245
BA,Igrapiúna,-13.8448064,-39.1127352
BA,Iguaibi (Iguaí),-8.63099055,-42.0836683
BA,Iguatemi (Livramento de Nossa Senhora),-13.64211205,-41.84119805
BA,Iguaí,-13.8652625,-39.30223755
BA,Iguira (Xique-Xique),-10.8266639,-42.72361825
BA,Iguitu (Ibipeba),-11.64376315,-42.0111889
BA,Iguá (Vitória da Conquista),-14.8619237,-40.8445346
BA,Ilhéus,-14.620745831111115,-39.10310109055559
BA,Imbassaí (Mata de São João),-12.5311289,-38.3012479
BA,Indaí (Mundo Novo),-13.12859765,-41.54462935
BA,Inema (Ilhéus),-14.8089784,-39.0395777
BA,Inhambupe,-12.790035333333334,-38.65998116666667
BA,Inhata (Amélia Rodrigues),-12.39887205,-38.7561699
BA,Inhaúmas (Santa Maria da Vitória),-13.3854935,-44.2020553
BA,Inhobim (Vitória da Conquista),-13.8415185,-39.6634912
BA,Inúbia (Piatã),-13.128413949999999,-41.89304555
BA,Ipecaetá,-12.31581175,-39.307512349999996
BA,Ipiaú,-14.169317133333331,-43.79927943333333
BA,Ipirá,-12.15788815,-39.74121755
BA,Ipiúna (Jaguaquara),-13.5281974,-39.9695429
BA,Ipucaba (Oliveira dos Brejinhos),-12.2676752,-42.84127945
BA,Ipupiara,-11.8205943,-42.6120344
BA,Irajuba,-13.2357723,-40.053217000000004
BA,Iramaia,-12.936070950000001,-41.32989285
BA,Iraporanga (Iraquara),-12.6072266,-40.06454505
BA,Iraquara,-8.669720400000001,-42.2038241
BA,Irará,-12.046155899999999,-38.76599885
BA,Irecê,-11.568081366666668,-41.26692925
BA,Irundiara (Jacaraci),-14.78231525,-42.2735345
BA,Ita-Azul (Itamaraju),-17.0382224,-39.5389741
BA,Itabatan (Mucuri),-18.04475355,-39.8770157
BA,Itabela,-16.574722549999997,-39.558713100000006
BA,Itaberaba,-12.528791174999999,-40.30762645
BA,Itabuna,-14.775756680484399,-39.34850185771623
BA,Itacaré,-14.2788941,-38.99473025
BA,Itacava (Coração de Maria),-16.858429299999997,-43.1668124
BA,Itachama (Amargosa),-13.031039700000001,-39.60272485
BA,Itacimirim (Camaçari),-12.6971776,-38.3331983
BA,Itaeté,-13.021022766666666,-40.161438266666664
BA,Itagi,-14.00540625,-39.768979349999995
BA,Itagibá,-14.266460866666668,-39.84813136666667
BA,Itagimirim,-16.134050900000002,-39.70766786666667
BA,Itaguaçu da Bahia,-10.929506799999999,-42.31803816666667
BA,Itaia (Firmino Alves),-14.95586755,-39.9222312
BA,Itaibó (Jequié),-13.85808935,-40.08377385
BA,Itaipu (Vitória da Conquista),-14.8524906,-40.8387646
BA,Itajaí (Nova Canaã),-16.19609195,-39.97585665
BA,Itaju do Colônia,-13.744542133333333,-39.170993466666665
BA,Itajubaquara (Gentio do Ouro),-11.390483549999999,-42.6515993
BA,Itajuru (Jequié),-13.85932605,-40.083135299999995
BA,Itajuípe,-14.005247399999998,-40.0135697
BA,Itamaraju,-17.03453615,-39.53575295
BA,Itamari,-13.7529062,-39.655679
BA,Itambé,-14.286335385714285,-41.527421328571435
BA,Itamira (Aporá),-11.6872148,-38.1554498
BA,Itamotinga (Juazeiro),-10.476158900000001,-40.618649049999995
BA,Itanagra,-12.274468566666664,-38.04015903333333
BA,Itanagé (Livramento de Nossa Senhora),-13.646553950000001,-41.84142645
BA,Itanhi (Jandaíra),-11.5955752,-37.5960704
BA,Itanhém,-17.0304655,-40.4031264
BA,Itaparica,-12.83104188,-39.27687818
BA,Itapebi,-15.292838080000001,-39.96777254
BA,Itapeipu (Jacobina),-11.23294825,-40.3954287
BA,Itapetinga,-15.2493688,-40.2473371
BA,Itapicuru,-11.906106999999999,-39.30245746666667
BA,Itapicuru (Irecê),-11.3034347,-41.85680805
BA,Itapirema (Vitória da Conquista),-14.8619237,-40.8445346
BA,Itapitanga,-14.489700399999998,-39.57481563333333
BA,Itapora (Muritiba),-12.62906235,-38.99184495
BA,Itapura (Miguel Calmon),-11.87398305,-40.524610249999995
BA,Itapé,-12.5588687,-38.4220123
BA,Itaquara,-13.4553583,-39.9111266
BA,Itaquaraí (Brumado),-14.19631285,-41.6686465
BA,Itarantim,-15.6541086,-40.0446909
BA,Itati (Itororó),-14.05996725,-39.26232595
BA,Itatiaia do Alto Bonito (São José do Jacuípe),-11.5035326,-40.0243527
BA,Itatim,-12.7630342,-39.736577499999996
BA,Itatingui (Arataca),-15.2195082,-39.4243113
BA,Itaítu (Jacobina),-11.1816506,-40.5120603
BA,Itiruçu,-13.171363033333336,-40.697743233333334
BA,Itiúba,-11.808634660000003,-39.387154110000004
BA,Itororó,-15.1187667,-40.06728244999999
BA,Ituaçu,-18.36371555,-42.2866753
BA,Ituberá,-13.7351579,-39.1472203
BA,Itupeva (Medeiros Neto),-17.4282146,-40.34817955
BA,Iuiu,-14.48800535,-43.5383386
BA,Jacaraci,-14.811960299999999,-41.56159375
BA,Jacobina,-12.544274766666666,-40.05232998333333
BA,Jacu (Terra Nova),-12.4048999,-38.61783145
BA,Jacuruna (Jaguaripe),-13.049055599999999,-38.856453450000004
BA,Jacuípe (São Sebastião do Passé),-12.49627645,-38.5770546
BA,Jaguaquara,-13.528755133333332,-39.968959266666666
BA,Jaguara (Feira de Santana),-12.259459249999999,-38.966209449999994
BA,Jaguarari,-11.234302175,-40.480276325
BA,Jaguaripe,-13.08670085,-38.86607455
BA,Jandaíra,-8.468387425000001,-36.91038965
BA,Japomirim (Itagibá),-14.259219550000001,-39.85058085
BA,Japu (Ilhéus),-14.7935051,-39.0463797
BA,Jauá (Camaçari),-12.6971776,-38.3331983
BA,Jaíba (Feira de Santana),-12.259525400000001,-38.96618255
BA,Jequié,-13.575867982218968,-40.01021271763405
BA,Jeremoabo,-9.97293135,-38.6284961
BA,Jiquiriçá,-13.28857085,-39.58254135
BA,Jiribatuba (Vera Cruz),-13.042413849999999,-38.755989650000004
BA,Jitaúna,-13.994499766666669,-39.887276766666666
BA,José Gonçalves (Vitória da Conquista),-14.85720715,-40.8416496
BA,João Amaro (Iaçu),-12.78259885,-40.281158950000005
BA,João Correia (Mucugê),-12.9909021,-39.9425621
BA,João Dourado,-11.331656333333333,-41.64174833333333
BA,Juacema (Jaguarari),-10.2567779,-40.194001
BA,Juazeiro,-9.76510997370518,-40.398207410823396
BA,Jucuruçu,-16.8533819,-40.13122395
BA,Juerana (Caravelas),-17.70023595,-39.57282735
BA,Junco (Juazeiro),-9.506254375000001,-40.526526149999995
BA,Jupaguá (Cotegipe),-11.726081449999999,-44.330377150000004
BA,Juraci (Marcionílio Souza),-13.0051364,-40.53201115
BA,Juremal (Juazeiro),-9.575132799999999,-40.431048425
BA,Jussara,-16.5578692625,-49.076879087500004
BA,Jussari,-15.157102850000001,-39.500166750000005
BA,Jussiape,-13.507863,-41.616655800000004
BA,Km Sete (Feira de Santana),-12.2597272,-38.9646608
BA,Lafaiete Coutinho,-13.6574519,-40.21108615
BA,Lagoa Clara (Macaúbas),-13.1567915,-42.8146765
BA,Lagoa Grande (Cândido Sales),-15.30583455,-41.319509800000006
BA,Lagoa Grande (Ibipeba),-11.6281994,-42.0565352
BA,Lagoa José Luís (Vitória da Conquista),-14.8700188,-40.858556
BA,Lagoa Preta (Tremedal),-15.079854999999998,-41.51010805
BA,Lagoa Real,-14.0408917,-42.1683637
BA,Lagoa de Melquíades (Vitória da Conquista),-14.8619237,-40.8445346
BA,Lagoa do Boi (Barro Alto),-11.8400682,-41.8203268
BA,Laje,-12.8779347,-40.52105125
BA,Laje do Banco (Aurelino Leal),-13.600881999999999,-38.9169115
BA,Lajedinho,-12.3633108,-40.95138475
BA,Lajedo Alto (Iaçu),-12.746881,-40.0395757
BA,Lajedo do Tabocal,-13.4811667,-40.255209050000005
BA,Lajedão,-17.606640249999998,-40.30636795
BA,Lamarão,-11.7769198,-38.9146245
BA,Lamarão do Passe (São Sebastião do Passé),-12.4652395,-38.42922165
BA,Lapão,-11.406811633333334,-41.82325753333333
BA,Largo (Piritiba),-11.728891,-40.5539554
BA,Lauro de Freitas,-12.74514217114093,-38.54679212785242
BA,Lençóis,-12.541261999999998,-41.35727263333334
BA,Licínio de Almeida,-14.612963666666666,-42.48721403333333
BA,Limoeiro do Bom Viver (Feira de Santana),-12.2597272,-38.9646608
BA,Livramento de Nossa Senhora,-13.6456207,-41.841686249999995
BA,Lucaia (Planalto),-14.70855705,-40.4905366
BA,Lustosa (Teodoro Sampaio),-12.5772438,-38.49265055
BA,Luís Eduardo Magalhães,-12.088988566666666,-45.79499286666667
BA,Luís Viana (Casa Nova),-9.1756152,-40.9734426
BA,Macajuba,-13.0812517,-40.80288445
BA,Macarani,-15.54913905,-40.407699949999994
BA,Macaúbas,-13.1232287,-42.738113999999996
BA,Macururé,-9.2014949,-38.9821668
BA,Madeira (Candeias),-12.6720059,-38.5474917
BA,Madre de Deus,-12.739929133333334,-38.623445600000004
BA,Maetinga,-14.66080625,-41.5158031
BA,Maiquinique,-15.62062625,-40.264214800000005
BA,Mairi,-11.844021566666667,-41.28692006666666
BA,Malhada,-14.38208,-43.711348799999996
BA,Malhada de Pedras,-13.46851545,-41.75058405
BA,Mandiroba (Sebastião Laranjeiras),-14.53319995,-43.0857426
BA,Mangue Seco (Jandaíra),-11.5955752,-37.5960704
BA,Maniaçu (Caetité),-12.16251805,-41.3403226
BA,Maniçoba (Juazeiro),-9.4167977,-40.503516
BA,Manoel Vitorino,-13.756028366666667,-39.666214
BA,Mansidão,-10.718073650000001,-44.0359294
BA,Mantiba (Feira de Santana),-12.2597272,-38.9646608
BA,Mar Grande (Vera Cruz),-13.0229254,-38.7158702
BA,Maracás,-13.4418983,-40.43554235
BA,Maragogipe,-12.8069802,-38.921873899999994
BA,Maragogipinho (Aratuípe),-12.97432875,-38.71708345
BA,Maraú,-14.12518915,-39.06441715
BA,Marcionílio Souza,-13.017555766666666,-40.604131233333334
BA,Marcolino Moura (Rio de Contas),-13.5858387,-41.8136167
BA,Maria Quitéria (Feira de Santana),-14.4174866,-39.2601824
BA,Maricoabo (Valença),-13.3708767,-39.072909
BA,Mariquita (Tabocas do Brejo Velho),-12.6747133,-41.342629900000006
BA,Mascote,-15.617439,-39.41029626
BA,Massacara (Euclides da Cunha),-10.5077446,-39.014237449999996
BA,Massaroca (Juazeiro),-10.35633765,-39.900546399999996
BA,Mata da Aliança (Amélia Rodrigues),-17.82367215,-42.81244115
BA,Mata de São João,-12.953544860000003,-38.35136804
BA,Mataripe (São Francisco do Conde),-12.68657765,-38.58775405
BA,Matina,-13.86775785,-42.87497175
